CreatedAt,ID,ActualTweet,Source,Truncated,InReplyToStatusID,InReplyToUserID,InReplyToScreenName,UserID,UserScreenName,GEO,Coordinates,PlaceID,PlaceURL,PlaceType,PlaceName,PlaceFullName,PlaceCountryCode,PlaceCountry,Contributors,RetweetCount,FavouriteCount,Hashtags,Symbols,URL,URLInTweetExpanded,Indices,MediaIndices,MediaURL,MediaURLShort,MediaType,UserMentionScreenName,UserMentionName,UserMentionID,Favourited,Retweeted,PossiblySensitive,Language,Classifier,TweetLength
Tue Jul 08 14:00:23 +0000 2014,4.87E+17,Fired nurse's post highlights the hazards of social media in hospitals: http://t.co/VIDAhE1Xml http://t.co/9hsMILxUml,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,100,84,,,http://t.co/VIDAhE1Xml,http://abcn.ws/1jkUwgn,94,117,http://pbs.twimg.com/media/BsBorg6CcAA5DOz.jpg,http://t.co/9hsMILxUml,photo,,,,FALSE,FALSE,FALSE,en,1,117
Tue Jul 08 13:40:56 +0000 2014,4.87E+17,RT @WorldNews: UN officials pushing for many Central Americans fleeing to the US to be treated as refugees: http://t.co/3aUwiFIV35,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,32,0,,,http://t.co/3aUwiFIV35,http://abcn.ws/1srTL4S,130,,,,,WorldNews,ABC Foreign Desk,78630078,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 13:27:06 +0000 2014,4.87E+17,"From ""death row"" to K9 units: Thinking outside the box to give dogs another shot at life - http://t.co/LU4ZXyvRi2 http://t.co/BObuPrdEIs","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,157,143,,,http://t.co/LU4ZXyvRi2,http://abcn.ws/1qEzUQQ,113,136,http://pbs.twimg.com/media/Br92vMVCcAI4iPI.jpg,http://t.co/BObuPrdEIs,photo,,,,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 10:00:09 +0000 2014,4.86E+17,"Man sets Kickstarter fundraising goal of $10 to make a potato salad. 
He has now raised $22,000. http://t.co/G1JFKZUuHu","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,63,56,,,http://t.co/G1JFKZUuHu,http://abcn.ws/VTtT7Q,120,,,,,,,,FALSE,FALSE,FALSE,en,1,120
Tue Jul 08 10:00:02 +0000 2014,4.86E+17,5 Things to Know This Morning http://t.co/RDBN2uVkUr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,16,17,,,http://t.co/RDBN2uVkUr,http://abcn.ws/1vVubFJ,52,,,,,,,,FALSE,FALSE,FALSE,en,1,52
Tue Jul 08 07:51:48 +0000 2014,4.86E+17,JUST IN: Oscar Pistorius trial postponed until Aug. 7 as defense closes its case,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,45,19,,,,,,,,,,,,,FALSE,FALSE,,en,1,80
Tue Jul 08 07:35:03 +0000 2014,4.86E+17,Mother defends against suspicions of Marine in pregnant wife's disappearance: http://t.co/CxlNAJdkP4 http://t.co/n5Qi0JH9C2,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,47,41,,,http://t.co/CxlNAJdkP4,http://abcn.ws/1k0n4q5,100,123,http://pbs.twimg.com/media/Br-inEmCMAM6Zp_.jpg,http://t.co/n5Qi0JH9C2,photo,,,,FALSE,FALSE,FALSE,en,1,123
Tue Jul 08 06:44:39 +0000 2014,4.86E+17,Israel launches military offensive against Gaza http://t.co/V2Lsiaaejn,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,40,20,,,http://t.co/V2Lsiaaejn,http://abcn.ws/1sqy6tZ,70,,,,,,,,FALSE,FALSE,FALSE,en,1,70
Tue Jul 08 06:11:04 +0000 2014,4.86E+17,"82 shootings, 14 killed: Tally of bloody weekend in Chicago reaches staggering total: http://t.co/9TNqlqpHpg","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,147,65,,,http://t.co/9TNqlqpHpg,http://abcn.ws/1r4eo77,108,,,,,,,,FALSE,FALSE,FALSE,en,1,108
Tue Jul 08 04:21:07 +0000 2014,4.86E+17,RT @astoneabcnews: Everybody now off roller coaster that hit tree at Six Flags Magic Mountain.  Rescue complete.  Two injured.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,28785486,ABC,,,,,,,,,,,68,0,,,,,,,,,,astoneabcnews,Alex Stone,75898792,FALSE,FALSE,,en,1,126
Tue Jul 08 20:27:29 +0000 2014,4.87E+17,RT @NYTSports: AND NOW IT'S 4-0!!! Never seen anything like this. Brazilians crying openly in the stands.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,223,0,,,,,,,,,,NYTSports,NYT Sports,1766701,FALSE,FALSE,,en,1,105
Tue Jul 08 20:26:38 +0000 2014,4.87E+17,"RT @NYTSports: This was the second German goal, if you can remember back that far http://t.co/5YYYhs0Nuh http://t.co/RLCJLCURnG","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,103,0,,,http://t.co/5YYYhs0Nuh,http://nyti.ms/1mG2pNL,104,127,http://pbs.twimg.com/media/BsDGh-nIgAIsBBx.png,http://t.co/RLCJLCURnG,photo,NYTSports,NYT Sports,1766701,FALSE,FALSE,FALSE,en,1,127
Tue Jul 08 20:23:28 +0000 2014,4.87E+17,"RT @SamBorden: The nightclub just became a library. Klose, off a rebound, becomes the all-time World Cup scoring leader and it's 2-0. A nat?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,67,0,,,,,,,,,,SamBorden,Sam Borden,76036920,FALSE,FALSE,,en,1,134
Tue Jul 08 20:12:26 +0000 2014,4.87E+17,"RT @SamBorden: Stop the party. Muller, somehow unmarked, has a free shot off a corner and it's 1-0 Germany. Atrocious defending from Brazil.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,65,0,,,,,,,,,,SamBorden,Sam Borden,76036920,FALSE,FALSE,,en,1,134
Tue Jul 08 20:04:14 +0000 2014,4.87E+17,"Follow @nytsports for Brazil-Germany analysis, photos and graphics, or read along in the live blog: http://t.co/ygsL5WMAz3","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,21,26,,,http://t.co/ygsL5WMAz3,http://nyti.ms/1mdbFrs,122,,,,,NYTSports,NYT Sports,1766701,FALSE,FALSE,FALSE,en,1,122
Tue Jul 08 19:57:53 +0000 2014,4.87E+17,ArtsBeat: ?Orange Is the New Black? Recap: Is Anyone Trustworthy Around Here? http://t.co/URrEy00Fx2,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,27,43,,,http://t.co/URrEy00Fx2,http://nyti.ms/1qHHslF,100,,,,,,,,FALSE,FALSE,FALSE,en,1,100
Tue Jul 08 19:40:24 +0000 2014,4.87E+17,DealBook: Jury Clears Rengan Rajaratnam in Insider Trading Case http://t.co/YklvAlHSjD,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,20,14,,,http://t.co/YklvAlHSjD,http://nyti.ms/1qHHpGu,86,,,,,,,,FALSE,FALSE,FALSE,en,1,86
Tue Jul 08 19:29:05 +0000 2014,4.87E+17,Waiting for Brazil-Germany? Revisit the best of our World Cup coverage http://t.co/rqhzeylCr3,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,53,55,,,http://t.co/rqhzeylCr3,http://nyti.ms/1ogSFFd,93,,,,,,,,FALSE,FALSE,FALSE,en,1,93
Tue Jul 08 19:27:43 +0000 2014,4.87E+17,RT @NYTSports: Brazil-Germany is at 4pm EST but our live blog is already live. Check out the scene in Mineir?o &amp; pre-match analysis: http:/?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,31,0,,,http://t.co/zWpn8gOFIC,http://nyti.ms/1oEY4cg,144,,,,,NYTSports,NYT Sports,1766701,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 19:20:53 +0000 2014,4.87E+17,RT @NYTMetro: Don't fly your drone close to a police helicopter: http://t.co/eQR90h9Ksg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,55,0,,,http://t.co/eQR90h9Ksg,http://nyti.ms/1mFAvS7,87,,,,,NYTMetro,NYT Metro Desk ,15222806,FALSE,FALSE,FALSE,en,1,87
Tue Jul 08 19:02:45 +0000 2014,4.87E+17,Democrats Draft Bill to Override Contraception Ruling http://t.co/ohEULubpaE,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,134,107,,,http://t.co/ohEULubpaE,http://nyti.ms/1qHBTE2,76,,,,,,,,FALSE,FALSE,FALSE,en,1,76
Tue Jul 08 19:00:08 +0000 2014,4.87E+17,There is a ghost haunting soccer in Brazil http://t.co/vslA8fcwLw http://t.co/KMlVc8oSM3,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,210,145,,,http://t.co/vslA8fcwLw,http://nyti.ms/1mFi4gi,65,88,http://pbs.twimg.com/media/BsCy-LwIAAARVeb.png,http://t.co/KMlVc8oSM3,photo,,,,FALSE,FALSE,FALSE,en,1,88
Tue Jul 08 18:58:32 +0000 2014,4.87E+17,RT @nytimesarts: Budget &gt; $300 million. Ticket revenues: down. Contracts: expiring. Tough times for the Metropolitan Opera. http://t.co/zSB?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,38,0,,,http://t.co/zSBN9f3mjA,http://nyti.ms/1lQVdZk,143,,,,,nytimesarts,New York Times Arts,1440641,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 18:42:16 +0000 2014,4.87E+17,On Soccer: World Cup 2014: Brazil Eschews ?The Beautiful Game? for a More Rugged Style http://t.co/gvpvJK7BFe,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,44,38,,,http://t.co/gvpvJK7BFe,http://nyti.ms/1n4Ei5F,109,,,,,,,,FALSE,FALSE,FALSE,en,1,109
Tue Jul 08 18:30:11 +0000 2014,4.87E+17,How Brazil and Germany's playing styles are connected to their national identities http://t.co/QjT0en64sW,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,124,102,,,http://t.co/QjT0en64sW,http://nyti.ms/1n4cA93,105,,,,,,,,FALSE,FALSE,FALSE,en,1,105
Tue Jul 08 18:15:30 +0000 2014,4.87E+17,"By Phone and Leaflet, Israeli Attackers Warn Gazans http://t.co/k2zeD6zGaj","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,59,34,,,http://t.co/k2zeD6zGaj,http://nyti.ms/1n4zmxA,74,,,,,,,,FALSE,FALSE,FALSE,en,1,74
Tue Jul 08 18:00:14 +0000 2014,4.87E+17,How much will Brazil miss Neymar? http://t.co/sZXMC4W4Ya,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,65,51,,,http://t.co/sZXMC4W4Ya,http://nyti.ms/1ogWGcM,56,,,,,,,,FALSE,FALSE,FALSE,en,1,56
Tue Jul 08 17:59:46 +0000 2014,4.87E+17,President Xi Jinping?s Solo Decision-Making Presents Challenges http://t.co/e3LWywJqTQ,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,19,20,,,http://t.co/e3LWywJqTQ,http://nyti.ms/1qHsAnl,86,,,,,,,,FALSE,FALSE,FALSE,en,1,86
Tue Jul 08 17:59:15 +0000 2014,4.87E+17,RT @lpolgreen: The Israeli army gives a very brief warning to residents of places about to be bombed. Here?s how it works: http://t.co/mqey?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,146,0,,,http://t.co/mqeywFPqAx,http://www.nytimes.com/2014/07/09/world/middleeast/by-phone-and-leaflet-israeli-attackers-warn-gazans.html?hp&action=click&pgtype=Homepage&module=photo-spot-region&region=photo-spot&WT.nav=photo-spot,140,,,,,lpolgreen,Lydia Polgreen,17152685,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 17:45:04 +0000 2014,4.87E+17,What to watch for in the World Cup semifinal matches http://t.co/RW6HmfgDRX,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,40,38,,,http://t.co/RW6HmfgDRX,http://nyti.ms/1lRj9f5,75,,,,,,,,FALSE,FALSE,FALSE,en,1,75
Tue Jul 08 17:44:07 +0000 2014,4.87E+17,RT @nytimestravel: We?re looking for your best (or worst) travel misadventures. Share what went awry on your trip http://t.co/Ao7L1PlCnh,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,46,0,,,http://t.co/Ao7L1PlCnh,http://nyti.ms/1qHo4oS,136,,,,,nytimestravel,NY Times Travel,1774391,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 17:38:59 +0000 2014,4.87E+17,"RT @NYTSports: Why the four teams left in the 2014 World Cup have nearly equal odds of winning, via @UpshotNYT http://t.co/ENIZ1MP3ZX","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,46,0,,,http://t.co/ENIZ1MP3ZX,http://nyti.ms/1n4oUGC,133,,,,,UpshotNYT,The Upshot,16955870,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 17:23:34 +0000 2014,4.87E+17,It's time to take tofu seriously (Photo: Evan Sung for NYT) http://t.co/5jdT3N5ca0 http://t.co/1aJE7EDrJT,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,263,267,,,http://t.co/5jdT3N5ca0,http://nyti.ms/1mc0EqD,82,105,http://pbs.twimg.com/media/BsCc3oHIUAAdJom.jpg,http://t.co/1aJE7EDrJT,photo,,,,FALSE,FALSE,FALSE,en,1,105
Tue Jul 08 17:13:42 +0000 2014,4.87E+17,"A Sport Embraces Fashion and Flirting, but Breaking a Sweat Isn?t Required http://t.co/jEOOFq8Wz5","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,22,23,,,http://t.co/jEOOFq8Wz5,http://nyti.ms/1qHhq1U,97,,,,,,,,FALSE,FALSE,FALSE,en,1,97
Tue Jul 08 17:02:17 +0000 2014,4.87E+17,"RT @NYTFashion: Meet Javier Lopez, who was born and raised in the Bronx and stays connected to hip-hop style.  http://t.co/67vcQaNvAG","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,19,0,,,http://t.co/67vcQaNvAG,http://nyti.ms/1mF4I3H,133,,,,,NYTFashion,NYT Fashion,16929349,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 16:51:53 +0000 2014,4.87E+17,Abdullah Abdullah Stops Short of Declaring an Afghan Government http://t.co/7y3sicKB3V,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,32,28,,,http://t.co/7y3sicKB3V,http://nyti.ms/1n4jBXA,86,,,,,,,,FALSE,FALSE,FALSE,en,1,86
Tue Jul 08 16:37:27 +0000 2014,4.87E+17,Not Over Till Overtime?s Due? Met Labor Strife Bares Secrets http://t.co/KLVEIrd3SR,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,22,20,,,http://t.co/KLVEIrd3SR,http://nyti.ms/1qGjo2L,83,,,,,,,,FALSE,FALSE,FALSE,en,1,83
Tue Jul 08 16:15:55 +0000 2014,4.87E+17,Republicans Choose Cleveland for 2016 National Convention http://t.co/ysmh8hX7a8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,109,63,,,http://t.co/ysmh8hX7a8,http://nyti.ms/1qHbhmB,80,,,,,,,,FALSE,FALSE,FALSE,en,1,80
Tue Jul 08 16:10:11 +0000 2014,4.87E+17,RT @NYTNational: Cleveland beat Dallas for the right to host the 2016 Republican National Convention http://t.co/9VwHd7EetB,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,54,0,,,http://t.co/9VwHd7EetB,http://nyti.ms/1nb969M,123,,,,,NYTNational,NYT National News,1767741,FALSE,FALSE,FALSE,en,1,123
Tue Jul 08 15:54:41 +0000 2014,4.87E+17,Obama Seeks Nearly $4 Billion for Immigration Crisis http://t.co/O1Vr0r4KpA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,81,35,,,http://t.co/O1Vr0r4KpA,http://nyti.ms/1n493HV,75,,,,,,,,FALSE,FALSE,FALSE,en,1,75
Tue Jul 08 15:45:33 +0000 2014,4.87E+17,"Breaking News: Obama Seeks Nearly $4 Billion for Immigration Crisis
http://t.co/5IqU55RJUp","<a href=""http://www.nytimes.com/twitter"" rel=""nofollow"">The New York Times</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,109,52,,,http://t.co/5IqU55RJUp,http://nyti.ms/U1gY1V,90,,,,,,,,FALSE,FALSE,FALSE,en,1,90
Tue Jul 08 15:34:35 +0000 2014,4.87E+17,The Appraisal: Art of the Deal: A Broker Who Knows When to Go All In http://t.co/jW0UuMWvZA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,27,31,,,http://t.co/jW0UuMWvZA,http://nyti.ms/1qGV5la,91,,,,,,,,FALSE,FALSE,FALSE,en,1,91
Tue Jul 08 15:13:10 +0000 2014,4.87E+17,"RT @nytimesworld: A spy scandal, reportedly involving the U.S., has followed Angela Merkel all the way to Beijing. http://t.co/lhobkIl6qq","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,59,0,,,http://t.co/lhobkIl6qq,http://nyti.ms/1mF2SzL,137,,,,,nytimesworld,New York Times World,1877831,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 15:12:23 +0000 2014,4.87E+17,The Global Game: Why World Cup Final Is Too Close to Call http://t.co/vIUEQ2yrRT,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,58,42,,,http://t.co/vIUEQ2yrRT,http://nyti.ms/1n415yH,80,,,,,,,,FALSE,FALSE,FALSE,en,1,80
Tue Jul 08 14:43:38 +0000 2014,4.87E+17,"RT @nytgraphics: The legislative calendar is running out, and so is a major federal infrastructure fund http://t.co/RPXlATI9eT http://t.co/?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,40,0,,,http://t.co/RPXlATI9eT,http://nyti.ms/1kxZdy4,126,140,http://pbs.twimg.com/media/BsB4G2UCIAAlh6x.png,http://t.co/QnZFLWd4k3,photo,nytgraphics,NYT Graphics,86640232,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 14:40:48 +0000 2014,4.87E+17,Washington to Begin Sales of Recreational Marijuana http://t.co/UzvYxnswnp,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,148,81,,,http://t.co/UzvYxnswnp,http://nyti.ms/1qGV7cS,74,,,,,,,,FALSE,FALSE,FALSE,en,1,74
Tue Jul 08 14:36:55 +0000 2014,4.87E+17,RT @amychozick: Bill &amp; Hillary mingled with David Koch and Blackstone's Tony James at a recent Manhattan benefit http://t.co/3QxmwXdbf5,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,39,0,,,http://t.co/3QxmwXdbf5,http://nyti.ms/1qQ0cBi,139,,,,,amychozick,Amy Chozick,119491006,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 14:20:38 +0000 2014,4.87E+17,RT @samdolnick: Biiig game today at 4pm. @AndrewDasNYT has Facts That Sound Untrue But Aren't to get you ready.  http://t.co/iCtO5MB6q1,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,18,0,,,http://t.co/iCtO5MB6q1,http://nyti.ms/1mtCdEq,135,,,,,AndrewDasNYT,Andrew Das,376874857,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 14:18:31 +0000 2014,4.87E+17,Donald Sterling to Take Stand in Clippers Case http://t.co/B6Z7KQPx8F,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,53,29,,,http://t.co/B6Z7KQPx8F,http://nyti.ms/1n3R18P,69,,,,,,,,FALSE,FALSE,FALSE,en,0,69
Tue Jul 08 14:07:49 +0000 2014,4.87E+17,Holder Urges Europeans to Improve Antiterrorism Tactics http://t.co/wcuyrTjjWz,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,27,20,,,http://t.co/wcuyrTjjWz,http://nyti.ms/1qGPeMN,78,,,,,,,,FALSE,FALSE,FALSE,en,1,78
Tue Jul 08 14:02:36 +0000 2014,4.87E+17,Bits Blog: You Don?t Have to Feel Very Guilty About Using Your Smartphone While Parenting http://t.co/MrCKWtoOAf,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,37,48,,,http://t.co/MrCKWtoOAf,http://nyti.ms/1qGOuqO,112,,,,,,,,FALSE,FALSE,FALSE,en,1,112
Tue Jul 08 14:00:17 +0000 2014,4.87E+17,Busy morning? Here's what you need to know to start your day. http://t.co/VrBuZEjVxV via @nytnow,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,30,25,,,http://t.co/VrBuZEjVxV,http://nyti.ms/1mEiV0P,84,,,,,NYTNow,NYT Now,1872590082,FALSE,FALSE,FALSE,en,0,96
Tue Jul 08 13:43:43 +0000 2014,4.87E+17,Immigrant Surge Rooted in Law to Curb Child Trafficking http://t.co/yJxaK6x7Pk,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,65,40,,,http://t.co/yJxaK6x7Pk,http://nyti.ms/1qGjo2N,78,,,,,,,,FALSE,FALSE,FALSE,en,1,78
Tue Jul 08 13:21:05 +0000 2014,4.87E+17,Clinton Defends Her Handling of a Rape Case in 1975 http://t.co/smCcb4FD5q,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,57,63,,,http://t.co/smCcb4FD5q,http://nyti.ms/1n3fCuk,74,,,,,,,,FALSE,FALSE,FALSE,en,1,74
Tue Jul 08 12:59:46 +0000 2014,4.86E+17,DealBook: AbbVie Raises Bid for Irish Drug Maker Shire http://t.co/7jAeBomlAx,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,26,36,,,http://t.co/7jAeBomlAx,http://nyti.ms/1n3E7HR,77,,,,,,,,FALSE,FALSE,FALSE,en,1,77
Tue Jul 08 12:51:40 +0000 2014,4.86E+17,Powerful Typhoon Pounds Japan's Okinawa Islands http://t.co/jNFurq6hNq,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,83,41,,,http://t.co/jNFurq6hNq,http://nyti.ms/1n3xIfN,70,,,,,,,,FALSE,FALSE,FALSE,en,1,70
Tue Jul 08 12:30:13 +0000 2014,4.86E+17,Busy morning? Here's what you need to know to start your day. http://t.co/BXVGLaGqdW via @nytnow,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,70,43,,,http://t.co/BXVGLaGqdW,http://nyti.ms/1ogg5KM,84,,,,,NYTNow,NYT Now,1872590082,FALSE,FALSE,FALSE,en,0,96
Tue Jul 08 12:18:44 +0000 2014,4.86E+17,After Deadline Blog: Words We Love Too Much http://t.co/RJeAk2OFpR,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,48,67,,,http://t.co/RJeAk2OFpR,http://nyti.ms/1qGyTrk,66,,,,,,,,FALSE,FALSE,FALSE,en,1,66
Tue Jul 08 11:57:51 +0000 2014,4.86E+17,Mistrust in North Carolina Over Plan to Reduce Precincts http://t.co/Go8qErk9t7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,49,50,,,http://t.co/Go8qErk9t7,http://nyti.ms/1n3fCdZ,79,,,,,,,,FALSE,FALSE,FALSE,en,0,79
Tue Jul 08 11:37:21 +0000 2014,4.86E+17,Wall Street Offers Clinton a Thorny Embrace http://t.co/5GDbQscIwy,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,42,41,,,http://t.co/5GDbQscIwy,http://nyti.ms/1n3fCui,66,,,,,,,,FALSE,FALSE,FALSE,en,1,66
Tue Jul 08 11:15:37 +0000 2014,4.86E+17,Woman in Custody After Baby Is Left on Subway Platform http://t.co/4l0uYIPQ7Z,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,76,59,,,http://t.co/4l0uYIPQ7Z,http://nyti.ms/1n3on7O,77,,,,,,,,FALSE,FALSE,FALSE,en,1,77
