CreatedAt,ID,ActualTweet,Source,Truncated,InReplyToStatusID,InReplyToUserID,InReplyToScreenName,UserID,UserScreenName,GEO,Coordinates,PlaceID,PlaceURL,PlaceType,PlaceName,PlaceFullName,PlaceCountryCode,PlaceCountry,Contributors,RetweetCount,FavouriteCount,Hashtags,Symbols,URL,URLInTweetExpanded,Indices,MediaIndices,MediaURL,MediaURLShort,MediaType,UserMentionScreenName,UserMentionName,UserMentionID,Favourited,Retweeted,PossiblySensitive,Language,Classifier,TweetLength
Mon Jul 21 19:20:56 +0000 2014,491301819399041025,RT @BBCNewsUS: Will driverless cars save lives? BBC News #EchoChambers takes a closer look http://t.co/IShskLKTVV,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,44,0,EchoChambers,,http://t.co/IShskLKTVV,http://bbc.in/1o1nFwN,113,,,,,BBCNewsUS,"BBC News US ",69329527,false,false,false,en,1,113
Mon Jul 21 19:10:04 +0000 2014,491299084142387200,"RT @BBCBreaking: Russia backs resolution calling for probe into flight #MH17's crash in Ukraine, UN envoy says http://t.co/l5LfAgt7aT","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,312,0,MH17,,http://t.co/l5LfAgt7aT,http://bbc.in/1sG5iAK,133,,,,,BBCBreaking,BBC Breaking News,5402612,false,false,false,en,1,134
Mon Jul 21 19:01:08 +0000 2014,491296836939182081,RT @BBCOS: .@BBCGavinHewitt explains EU dilemma over harsher sanctions against Russia after #MH17 http://t.co/mPuxjP7KBx http://t.co/KBrzE5?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,90,0,MH17,,http://t.co/mPuxjP7KBx,http://bbc.in/1naOFJI,120,140,http://pbs.twimg.com/media/BtFvrkAIIAASAe-.jpg,http://t.co/KBrzE5P7lc,photo,BBCGavinHewitt,Gavin Hewitt,52000483,false,false,false,en,1,134
Mon Jul 21 18:47:11 +0000 2014,491293327288193025,Watch as BBC reporter is handed #MH17 victim's wallet in Ukraine http://t.co/Mpn9QBdjiM,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,110,48,MH17,,http://t.co/Mpn9QBdjiM,http://bbc.in/1rwm6K9,87,,,,,,,,false,false,false,en,1,87
Mon Jul 21 18:26:01 +0000 2014,491287998634668032,"RT @BBC_WHYS: 'Obama blamed #Russia with no evidence,this is propaganda'-fmr Kremlin advisor #MH17 #Ukraine https://t.co/pJtlwv6U8c http://?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,166,0,Ukraine,,https://t.co/pJtlwv6U8c,https://soundcloud.com/bbc-world-service/obama-blamed-russia-without-any-evidence-this-is-propaganda-former-kremlin-advisor-on-mh17,131,140,http://pbs.twimg.com/media/BtFnUebIgAAkuLg.jpg,http://t.co/gj3IkbEUbL,photo,BBC_WHYS,World Have Your Say,14191254,false,false,false,en,1,134
Mon Jul 21 18:05:09 +0000 2014,491282746502033408,"""Morgues run out of space, and hospital wards are packed"" - @bbclysedoucet reports from #Gaza http://t.co/aIqhOtRZ3L","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,230,57,Gaza,,http://t.co/aIqhOtRZ3L,http://bbc.in/1trhwKR,116,,,,,bbclysedoucet,lyse doucet,108352527,false,false,false,en,1,116
Mon Jul 21 17:47:42 +0000 2014,491278358337294337,Follow continuing coverage of the aftermath of flight #MH17's crash in Ukraine http://t.co/fu2j1goOt2 http://t.co/2DLccYkKro,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,99,55,MH17,,http://t.co/fu2j1goOt2,http://bbc.in/1lmJKRP,101,124,http://pbs.twimg.com/media/BtFfEFsIcAAL18S.jpg,http://t.co/2DLccYkKro,photo,,,,false,false,false,en,1,124
Mon Jul 21 17:39:58 +0000 2014,491276412494819328,"RT @BBC_WHYS: We're live putting your questions on #Israel &amp; #Gaza to a group of Israelis
Listen: http://t.co/ATBYzVPi18 ?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,22,0,Gaza,,http://t.co/ATBYzVPi18,http://www.bbc.co.uk/programmes/p022tlhl,124,,,,,BBC_WHYS,World Have Your Say,14191254,false,false,false,en,1,126
Mon Jul 21 17:15:47 +0000 2014,491270325167206400,RT @BBC_WHYS: We're live putting your questions on #Russia &amp; #MH17 to former Kremlin advisor Alexander Nekrassov  #Ukraine Listen: http://t?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,23,0,Ukraine,,http://t.co/ATBYzVPi18,http://www.bbc.co.uk/programmes/p022tlhl,144,,,,,BBC_WHYS,World Have Your Say,14191254,false,false,false,en,1,134
Mon Jul 21 17:15:40 +0000 2014,491270297191202816,RT @BBCOS: For BBC reporting on Israel-Gaza conflict - follow @BBClyseDoucet @BBCPaulAdams @KelvinNews @BBCChrisMorris @sommervilleBBC @Mic?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,27,0,,,,,,,,,,MichaelShuval,Michael Shuval,48994792,false,false,,en,1,134
Mon Jul 21 16:54:55 +0000 2014,491265075311681536,"RT @BBCBreaking: 7 Israeli soldiers killed in Gaza fighting in past 24 hours, Israel army says http://t.co/5kOcEaYXiU","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,490,0,,,http://t.co/5kOcEaYXiU,http://bbc.in/1pw3MMr,117,,,,,BBCBreaking,BBC Breaking News,5402612,false,false,false,en,1,117
Mon Jul 21 16:45:25 +0000 2014,491262684802072576,RT @BBCOS: Lots of developments on #MH17 - follow live BBC coverage here: http://t.co/1D8wqSTzLS http://t.co/s0YkDPvlly,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,55,0,MH17,,http://t.co/1D8wqSTzLS,http://bbc.in/1tr0nkz,96,119,http://pbs.twimg.com/media/BtFQuikIYAAMPvV.jpg,http://t.co/s0YkDPvlly,photo,BBCOS,BBC Outside Source,2190056023,false,false,false,en,1,119
Mon Jul 21 16:32:03 +0000 2014,491259317019238400,RT @BBCBreaking: Black boxes from flight #MH17 to be handed to Malaysian authorities - Malaysian PM  http://t.co/o1smp7JkzM http://t.co/sib?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,815,0,MH17,,http://t.co/o1smp7JkzM,http://bbc.in/1rw7F8S,123,140,http://pbs.twimg.com/media/BtFNr22CUAAsSgy.jpg,http://t.co/sibLYCkka5,photo,BBCBreaking,BBC Breaking News,5402612,false,false,false,en,1,134
Mon Jul 21 16:19:19 +0000 2014,491256113133027328,"RT @BBCBreaking: Ukraine train carrying bodies from MH17 plane crash leaves station at Torez, destination unknown  http://t.co/VFJ2Gw4oKf","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,595,0,,,http://t.co/VFJ2Gw4oKf,http://bbc.in/1zXEzBy,137,,,,,BBCBreaking,BBC Breaking News,5402612,false,false,false,en,1,134
Mon Jul 21 16:05:16 +0000 2014,491252578748231681,RT @BBCNewsUS: Online security experts warn that scammers are using #MH17 disaster in Ukraine to spread objectionable links http://t.co/Hh0?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,81,0,MH17,,http://t.co/Hh0RQOGZwk,http://bbc.in/1n56hHo,140,,,,,BBCNewsUS,"BBC News US ",69329527,false,false,false,en,1,134
Mon Jul 21 16:03:57 +0000 2014,491252245678526465,"RT @bbc5live: ""We couldn't even find out if he was on the flight - the airline have been terrible"" says #MH17 passenger's nephew &gt; http://t?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,42,0,MH17,,http://t.co/xsexNk6Rk9,http://bbc.in/WyzY9T,143,,,,,bbc5live,BBC Radio 5 live,7589572,false,false,false,en,1,134
Mon Jul 21 15:47:28 +0000 2014,491248100485632000,"RT @BBCNews: Serious Fraud Office launches criminal investigation into ""fraudulent conduct"" in foreign exchange market http://t.co/KYDgv6Ew?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,62,0,,,http://t.co/KYDgv6EwTa,http://bbc.in/1lmlak0,140,,,,,BBCNews,BBC News (UK),612473,false,false,false,en,1,134
Mon Jul 21 15:29:15 +0000 2014,491243514983116800,RT @CliveMyrieBBC: Dutch  PM admits Govt doesn't have all the answers to the questions of the relatives #MH17. Doesn't know when the dead w?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,67,0,MH17,,,,,,,,,CliveMyrieBBC,Clive Myrie,366497984,false,false,,en,1,134
Mon Jul 21 15:28:59 +0000 2014,491243445722578945,RT @BBCOS: US President Obama urges Putin to compel Russian-backed separatists to stop hampering probe at crash site http://t.co/xyoLdSpquI,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,30,0,,,http://t.co/xyoLdSpquI,http://bbc.in/1n4XchZ,139,,,,,BBCOS,BBC Outside Source,2190056023,false,false,false,en,1,134
Mon Jul 21 15:28:41 +0000 2014,491243371252699136,"RT @BBCBreaking: Putin's ""words have to be supported by actions,"" US President Obama says following crash of flight #MH17 http://t.co/kCgev?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,359,0,MH17,,http://t.co/kCgevrjbOB,http://bbc.in/1p74UYb,140,,,,,BBCBreaking,BBC Breaking News,5402612,false,false,false,en,1,134
Mon Jul 21 15:26:38 +0000 2014,491242854757707776,RT @CliveMyrieBBC: Mood of relatives meeting Dutch PM 'angry' and 'frustrated'. Want loved ones home from flight #MH17 ASAP.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,43,0,MH17,,,,,,,,,CliveMyrieBBC,Clive Myrie,366497984,false,false,,en,1,124
Mon Jul 21 15:20:59 +0000 2014,491241432653766656,"RT @BBCBreaking: US President Obama says ""our hearts have been broken,"" following #MH17 crash in eastern Ukraine http://t.co/hj36bhm0RA","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,391,0,MH17,,http://t.co/hj36bhm0RA,http://bbc.in/1tqI52M,135,,,,,BBCBreaking,BBC Breaking News,5402612,false,false,false,en,1,134
Mon Jul 21 15:05:21 +0000 2014,491237499612971009,"RT @BBCNewsGraphics: Satellite image shows spread of debris from Malaysia Airlines flight #MH17 
http://t.co/ZiH2hEzVlt
@DigitalGlobe http:?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,294,0,MH17,,http://t.co/ZiH2hEzVlt,http://www.bbc.co.uk/news/world-europe-28357880,119,140,http://pbs.twimg.com/media/BtE5vXvIUAAjohQ.jpg,http://t.co/J1971eVwKv,photo,DigitalGlobe,DigitalGlobe,17027323,false,false,false,en,1,134
Mon Jul 21 14:53:10 +0000 2014,491234433219821568,RT @BBCtrending: Blackout. The Dutch changing their profile pictures to a black square http://t.co/bDjeNBAKSw #BringThemHome http://t.co/cB?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,673,0,BringThemHome,,http://t.co/bDjeNBAKSw,http://bbc.in/1rvXFMM,109,140,http://pbs.twimg.com/media/BtE2kaTIEAAYx9_.png,http://t.co/cBcKFgPPki,photo,BBCtrending,BBC Trending,1562935142,false,false,false,en,1,134
Mon Jul 21 14:52:51 +0000 2014,491234356263141376,"""Everyone feels their fury and sadness,"" Dutch PM Mark Rutte says after meeting families of victims of #MH17 crash http://t.co/B5B2rmIh4o","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,109,46,MH17,,http://t.co/B5B2rmIh4o,http://bbc.in/1o0lrxM,137,,,,,,,,false,false,false,en,1,134
Mon Jul 21 14:28:24 +0000 2014,491228202178998272,Bitter pills to swallow: Finding the right drugs to care for Kenya's HIV orphans http://t.co/Pua6Gn0pTM http://t.co/Wl5SrKObgO,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,111,65,,,http://t.co/Pua6Gn0pTM,http://bbc.in/1n36fzJ,103,126,http://pbs.twimg.com/media/BtExcnRIUAAoUiF.jpg,http://t.co/Wl5SrKObgO,photo,,,,false,false,false,en,1,126
Mon Jul 21 14:19:01 +0000 2014,491225840953602050,RT @BBCBreaking: Serious Fraud Office opens criminal investigation into allegations of fraudulent conduct in foreign exchange market,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,315,0,,,,,,,,,,BBCBreaking,BBC Breaking News,5402612,false,false,,en,1,134
Mon Jul 21 14:13:20 +0000 2014,491224408737202176,RT @BBC_WHYS: At 1700gmt:We'll put your questions on #Russia's alleged involvement in #MH17 crash &amp; the aftermath to Russian guests http://?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,133,0,MH17,,,,,144,http://pbs.twimg.com/media/BtEt0ydIUAAr-VE.jpg,http://t.co/9N0vev7APF,photo,BBC_WHYS,World Have Your Say,14191254,false,false,false,en,1,134
Mon Jul 21 14:07:12 +0000 2014,491222865212362753,Pro-Russian rebels allow Dutch investigators to examine bodies from #MH17 crash http://t.co/PZGNnoJUqU http://t.co/eBCrEhqiCY,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,289,117,MH17,,http://t.co/PZGNnoJUqU,http://bbc.in/1o09Lv3,102,125,http://pbs.twimg.com/media/BtEsl9cIAAE7S13.jpg,http://t.co/eBCrEhqiCY,photo,,,,false,false,false,en,1,125
Mon Jul 21 13:39:12 +0000 2014,491215821478567936,RT @BBCAfrica: #Kenya defence forces Twitter accounts hacked by activists protesting about corruption http://t.co/IDAdExOpeS,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,134,0,Kenya,,http://t.co/IDAdExOpeS,http://bbc.in/1sEzmfZ,124,,,,,BBCAfrica,BBC Africa,36670025,false,false,false,en,1,124
Mon Jul 21 13:16:42 +0000 2014,491210159327555584,Flight #MH17 crash in Ukraine. What we know http://t.co/oPh4eqBSDe http://t.co/tHfrmz6Lba,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,233,112,MH17,,http://t.co/oPh4eqBSDe,http://bbc.in/1tqfDhE,66,89,http://pbs.twimg.com/media/BtEhCVPIMAArBbG.jpg,http://t.co/tHfrmz6Lba,photo,,,,false,false,false,en,1,89
Mon Jul 21 13:02:49 +0000 2014,491206665820442625,Obamacare in Kentucky: Seeing a doctor for the first time in seven years http://t.co/F7oPH8xUPv via @BBCNewsMagazine http://t.co/e1qLre1t2d,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,477,247,,,http://t.co/F7oPH8xUPv,http://bbc.in/1nYkxlq,95,139,http://pbs.twimg.com/media/BtEd3BvIAAAK200.jpg,http://t.co/e1qLre1t2d,photo,BBCNewsMagazine,BBC News Magazine,14697685,false,false,false,en,1,134
Mon Jul 21 12:33:15 +0000 2014,491199220691763200,RT @BBCNewshour: 'We're a country in shock' Dutch MP @swsjoerdsma to @raziaiqbal 'with sadness and anger at the desecration of bodies.' #Uk?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,93,0,Ukraine,,,,,,,,,raziaiqbal,razia iqbal,82389729,false,false,,en,1,134
Mon Jul 21 12:19:22 +0000 2014,491195729848074240,RT @BBCRadioCA: More or Less looks at the #tourdefrance and asks what's the best body type needed to win? http://t.co/YTgzvaMj37 http://t.c?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,69,0,tourdefrance,,http://t.co/YTgzvaMj37,http://bbc.in/1rvHdfA,128,140,http://pbs.twimg.com/media/BtESizvCYAAhCLM.jpg,http://t.co/bSdScDzMPD,photo,BBCRadioCA,BBCCurrentAffairs,296185379,false,false,false,en,1,134
Mon Jul 21 12:19:05 +0000 2014,491195659807391744,"French PM condemns ""anti-Semitic"" violence during weekend protest against Israel's action in Gaza http://t.co/TND63cWApp","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,121,55,,,http://t.co/TND63cWApp,http://bbc.in/1mw1tWK,120,,,,,,,,false,false,false,en,1,120
Mon Jul 21 11:55:41 +0000 2014,491189771008749570,Are we winning the battle against HIV? Watch: http://t.co/OQyPwLhIGs #AIDS2014,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,63,50,AIDS2014,,http://t.co/OQyPwLhIGs,http://bbc.in/1n48PWq,68,,,,,,,,false,false,false,en,1,78
Mon Jul 21 11:41:25 +0000 2014,491186179489161216,"RT @BBCOS: AUDIO: ""We did not want this escalation in any way or form"" - IDF's @LTCPeterLerner http://t.co/2c4IweQ5AV http://t.co/VY88yP91j0","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,82,0,,,http://t.co/2c4IweQ5AV,http://bbc.in/1n42V7I,117,140,http://pbs.twimg.com/media/BtEIb-eIQAAhyAd.jpg,http://t.co/VY88yP91j0,photo,LTCPeterLerner,Peter Lerner,17689864,false,false,false,en,1,134
Mon Jul 21 11:28:44 +0000 2014,491182984935260160,HIV orphans and the continuing impact of Aids in sub-Saharan Africa http://t.co/maxhKSdNpW http://t.co/eTJ0MHt5J6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,338,145,,,http://t.co/maxhKSdNpW,http://bbc.in/1sE2hAN,90,113,http://pbs.twimg.com/media/BtEIUniIUAAk-Br.jpg,http://t.co/eTJ0MHt5J6,photo,,,,false,false,false,en,1,113
Mon Jul 21 11:25:09 +0000 2014,491182085609385984,RT @BBCChrisMorris: Iron Dome battery next to us just deployed to shoot down rocket fired by #Hamas. Several rockets fired at Ashkelon &amp; As?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,60,0,Hamas,,,,,,,,,BBCChrisMorris,Chris Morris,95148130,false,false,,en,1,134
Mon Jul 21 10:58:36 +0000 2014,491175401671360512,RT @bbcpress: BBC publishes Annual Report for 2013/14 http://t.co/fsnozrXT4e #bbcannualreport,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,45,0,bbcannualreport,,http://t.co/fsnozrXT4e,http://bbc.in/1yPngRN,76,,,,,bbcpress,BBC Press Office,34918353,false,false,false,en,1,93
Mon Jul 21 10:57:10 +0000 2014,491175042278244352,"#MH17 investigators arrive in Ukraine &amp; heavy fighting breaks out in city of #Donetsk, continuing coverage here http://t.co/PaEibs3aVt","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,191,54,Donetsk,,http://t.co/PaEibs3aVt,http://bbc.in/1nZeZY2,138,,,,,,,,false,false,false,en,1,134
Mon Jul 21 10:52:31 +0000 2014,491173874533691393,RT @BBCNewsMagazine: Japan's largest travel agency now offering ninja and samurai bus tours http://t.co/mMIdI04RDS  #NewsFromElsewhere http?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,330,0,NewsFromElsewhere,,http://t.co/mMIdI04RDS,http://bbc.in/1tpML98,114,140,http://pbs.twimg.com/media/BtD_hXVIUAAtxT1.jpg,http://t.co/wzk55QqaAQ,photo,BBCNewsMagazine,BBC News Magazine,14697685,false,false,false,en,1,134
Mon Jul 21 10:52:07 +0000 2014,491173770242318336,Slovakia's Mr SatNav: The man behind one of the world's most successful apps http://t.co/2Khm46EuPD http://t.co/03aBUMdVaj,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,87,70,,,http://t.co/2Khm46EuPD,http://bbc.in/1lkKZkr,99,122,http://pbs.twimg.com/media/BtD_8Q0IEAAH6Ef.jpg,http://t.co/03aBUMdVaj,photo,,,,false,false,false,en,1,122
Mon Jul 21 10:35:55 +0000 2014,491169695102668800,RT @bbcworldservice: Fighting is reported near the rail station in Donetsk.  Hear more in the #DailyCommute free podcast http://t.co/wZXNN7?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,55,0,DailyCommute,,http://t.co/wZXNN7Vya4,http://bbc.in/1n3Qqc6,140,,,,,bbcworldservice,BBC World Service,786764,false,false,false,en,1,134
Mon Jul 21 10:32:04 +0000 2014,491168726826631168,Shejaiya assault defines grimmest day in Gaza crisis. BBC's chief international correspondent @bbclysedoucet reports http://t.co/04Z0QzbIty,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,99,30,,,http://t.co/04Z0QzbIty,http://bbc.in/1sDPmyG,139,,,,,bbclysedoucet,lyse doucet,108352527,false,false,false,en,1,134
Mon Jul 21 10:13:20 +0000 2014,491164012189843456,The Japanese island looking to China for brides http://t.co/UxZcR18AUI via @BBCNewsMagazine http://t.co/l8aJDwdxBS,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,100,112,,,http://t.co/UxZcR18AUI,http://bbc.in/1n7KKxk,70,114,http://pbs.twimg.com/media/BtD3EQvIQAAvJFu.jpg,http://t.co/l8aJDwdxBS,photo,BBCNewsMagazine,BBC News Magazine,14697685,false,false,false,en,1,114
Mon Jul 21 09:52:56 +0000 2014,491158876956688384,"Dutch investigators arrive in Torez in Ukraine, where remains #MH17 victims are being stored http://t.co/TWEcgMwzOh","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,97,53,MH17,,http://t.co/TWEcgMwzOh,http://bbc.in/1llfqXD,115,,,,,,,,false,false,false,en,1,115
Mon Jul 21 09:43:40 +0000 2014,491156545141739520,"Ukraine's PM says it's ready to give western partners the ""coordinating role in the investigation"" into flight #MH17 http://t.co/foDyAxSzDK","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,109,64,MH17,,http://t.co/foDyAxSzDK,http://bbc.in/1lldGxM,139,,,,,,,,false,false,false,en,1,134
Mon Jul 21 09:40:10 +0000 2014,491155664597946368,"In pictures: India's ""original conservationists"", the Bishnois tribe in Rajasthan http://t.co/a4FDq77NnH http://t.co/VnQKgcvEMW","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,254,231,,,http://t.co/a4FDq77NnH,http://bbc.in/1lkMz5N,104,127,http://pbs.twimg.com/media/BtDveXvIEAASEaO.jpg,http://t.co/VnQKgcvEMW,photo,,,,false,false,false,en,1,127
Mon Jul 21 09:18:43 +0000 2014,491150265928916992,"Heavy fighting has broken out in city of Donetsk in eastern Ukraine, follow @fergalkeane47 for the latest updates http://t.co/yy2Km0dN6M","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,148,42,,,http://t.co/yy2Km0dN6M,http://bbc.in/1n3CtuR,136,,,,,fergalkeane47,Fergal Keane,265398605,false,false,false,en,1,134
Mon Jul 21 09:13:52 +0000 2014,491149046216945664,For the very latest on the #MH17 crash follow our BBC correspondents on Twitter http://t.co/XSashdfR0o,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,62,41,MH17,,http://t.co/XSashdfR0o,http://bbc.in/1rvrSM5,102,,,,,,,,false,false,false,en,1,102
Mon Jul 21 07:54:29 +0000 2014,491129069015433216,"President Putin says ""everything must be done to guarantee the security of international experts"" at #MH17 crash site http://t.co/aEH2qh6R9O","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,149,65,MH17,,http://t.co/aEH2qh6R9O,http://bbc.in/1lkWIzm,140,,,,,,,,false,false,false,en,1,134
Mon Jul 21 07:29:57 +0000 2014,491122896434368513,RT @bbcworldservice: Australia PM rounds on eastern Ukrainian rebels clearing site of #MH17 airplane. http://t.co/ZBddZ2NlF2 #BBCNewsday ht?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,145,0,BBCNewsday,,http://t.co/ZBddZ2NlF2,http://bbc.in/1n3ePP9,124,140,http://pbs.twimg.com/media/BtDRMyECQAAZMgx.jpg,http://t.co/0OD9SNJHaL,photo,bbcworldservice,BBC World Service,786764,false,false,false,en,1,134
Mon Jul 21 07:27:30 +0000 2014,491122279330635777,RT @BBCtrending: What trends &amp; hashtags are you following? Let the team know @IndiaRakusen @CordeliaHeb @angryharfoot @AMTomchak @_sampat @?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,742143,BBCWorld,,,,,,,,,,,18,0,,,,,,,,,,MukulDevichand,Mukul Devichand,115599658,false,false,,en,1,134
Mon Jul 21 07:14:04 +0000 2014,491118896477663233,Is this the future of personal urban travel?  http://t.co/9981PWcTat http://t.co/XGHvWEUP0E,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",false,,,,742143,BBCWorld,,,,,,,,,,,220,169,,,http://t.co/9981PWcTat,http://www.bbc.co.uk/news/technology-28353491,68,91,http://pbs.twimg.com/media/BtDOCL3IAAA6InA.jpg,http://t.co/XGHvWEUP0E,photo,,,,false,false,false,en,1,91
